,sens,start,stop,path,file
1452,0,49770,53760,Programs/62/62840/A62840/PM-1202/,A62840-022.wav
1453,0,56370,60360,Programs/62/62840/A62840/PM-1202/,A62840-022.wav
1454,0,660,4650,Programs/62/62840/A62840/PM-1202/,A62840-043.wav
1455,0,990,4980,Programs/62/62996/A62996/PM-0802/,A62996-42.wav
1456,0,900,4890,Programs/63/63007/A63007/PM-0811/,A63007-41.wav
1457,0,22860,26850,Programs/63/63007/A63007/PM-0811/,A63007-41.wav
1458,0,42120,46110,Programs/63/63007/A63007/PM-0811/,A63007-41.wav
1459,0,49710,53700,Programs/63/63007/A63007/PM-0811/,A63007-41.wav
1460,0,150,4140,Programs/63/63367/A63367/PM-Clone-1211/,A63367-042.wav
1461,0,240,4230,Programs/63/63630/A63630/PM-Clone-1108/,A63630-041.wav
1462,0,48840,52830,Programs/63/63630/A63630/PM-Clone-1108/,A63630-041.wav
1463,0,55350,59340,Programs/63/63630/A63630/PM-Clone-1108/,A63630-041.wav
1464,0,173760,177750,Programs/63/63630/A63630/PM-Clone-1108/,A63630-041.wav
1465,0,188130,192120,Programs/63/63630/A63630/PM-Clone-1108/,A63630-041.wav
1466,0,197160,201150,Programs/63/63630/A63630/PM-Clone-1108/,A63630-041.wav
1467,0,240,4230,Programs/64/64187/A64187/PM-1309/,A64187-025.wav
1468,0,0,3990,Programs/64/64502/A64502/PM-1407/,A64502-001.wav
1469,0,0,3990,Programs/65/65623/A65623/PM-1707/,A65623-43.wav
1470,0,5460,9450,Programs/65/65623/A65623/PM-1707/,A65623-43.wav
1471,0,90,4080,Programs/65/65624/A65624/PM-1707/,A65624-01.wav
1472,0,690,4680,Programs/65/65624/A65624/PM-1707/,A65624-43.wav
1473,0,0,3990,Programs/65/65625/A65625/PM-1707/,A65625-43.wav
1474,0,240,4230,Programs/65/65628/A65628/PM-1707/,A65628-02.wav
1475,0,9210,13200,Programs/65/65628/A65628/PM-1707/,A65628-02.wav
1476,0,0,3990,Programs/74/74740/A74740/From_CM/,C74740BRegion 00_15_29_834 to 00_17_37_437 (21 _ 22).wav
1477,0,0,3990,Programs/74/74829/A74829/MM/,A74829-41.wav
1478,0,240,4230,Programs/74/74899/A74899/From_CM/,C74899A (23 ).wav
1479,0,10290,14280,Programs/74/74899/A74899/From_CM/,C74899A (23 ).wav
1480,0,18150,22140,Programs/74/74899/A74899/From_CM/,C74899A (23 ).wav
1481,0,31170,35160,Programs/74/74899/A74899/From_CM/,C74899A (23 ).wav
1482,0,43590,47580,Programs/74/74899/A74899/From_CM/,C74899A (23 ).wav
1483,0,240,4230,Programs/74/74901/A74901/PM-0904/,A74901-22.wav
1484,0,6330,10320,Programs/74/74901/A74901/PM-0904/,A74901-22.wav
1485,0,12060,16050,Programs/74/74901/A74901/PM-0904/,A74901-22.wav
1486,0,21150,25140,Programs/74/74901/A74901/PM-0904/,A74901-22.wav
1487,0,29850,33840,Programs/74/74901/A74901/PM-0904/,A74901-22.wav
1488,0,0,3990,Programs/74/74901/A74901/PM-0904/,A74901-24.wav
1489,0,570,4560,Programs/75/75202/A75202/PM-1003/,A75202-13.wav
1490,0,600,4590,Programs/75/75202/A75202/PM-1003/,A75202-26.wav
1491,0,330,4320,Programs/75/75202/A75202/PM-1003/,A75202-50.wav
1492,0,7740,11730,Programs/75/75202/A75202/PM-1003/,A75202-50.wav
1493,0,12510,16500,Programs/75/75202/A75202/PM-1003/,A75202-50.wav
1494,0,19500,23490,Programs/75/75202/A75202/PM-1003/,A75202-50.wav
1495,0,24630,28620,Programs/75/75202/A75202/PM-1003/,A75202-50.wav
1496,0,31500,35490,Programs/75/75202/A75202/PM-1003/,A75202-50.wav
1497,0,36540,40530,Programs/75/75202/A75202/PM-1003/,A75202-50.wav
1498,0,47580,51570,Programs/75/75202/A75202/PM-1003/,A75202-50.wav
1499,0,58380,62370,Programs/75/75202/A75202/PM-1003/,A75202-50.wav
1500,0,690,4680,Programs/80/80451/A80451/PM-0901/,A80451-41.wav
1501,0,330,4320,Programs/80/80529/A80529/PM-9907/,A80529-01.wav
1502,0,510,4500,Programs/80/80529/A80529/PM-9907/,A80529-25.wav
1503,0,0,3990,Programs/80/80550/A80550/PM-0908/,A80550-41.wav
1504,0,750,4740,Programs/80/80553/A80553/PM-0809/,A80553-41.wav
1505,0,600,4590,Programs/80/80554/A80554/PM-0809/,A80554-41.wav
1506,0,1710,5700,Programs/80/80629/A80629/From_CM/,C80629A(01).wav
1507,0,540,4530,Programs/80/80834/A80834/PM-1506/,A80834-002.wav
1508,0,720,4710,Programs/80/80834/A80834/PM-1506/,A80834-013.wav
1509,0,750,4740,Programs/80/80834/A80834/PM-1506/,A80834-024.wav
1510,0,600,4590,Programs/80/80834/A80834/PM-1506/,A80834-045.wav
1511,0,240,4230,Programs/80/80844/A80844/PM-0408/,A80844-01.wav
1512,0,450,4440,Programs/80/80845/A80845/PM-0908/,A80845-01.wav
1513,0,0,3990,Programs/80/80847/A80847/PM-1305/,A80847-003.wav
1514,0,0,3990,Programs/80/80847/A80847/PM-1305/,A80847-012.wav
1515,0,120,4110,Programs/80/80847/A80847/PM-1305/,A80847-028.wav
1516,0,360,4350,Programs/80/80847/A80847/PM-1305/,A80847-029.wav
1517,0,180,4170,Programs/80/80847/A80847/PM-1305/,A80847-035.wav
1518,0,120,4110,Programs/80/80847/A80847/PM-1305/,A80847-041.wav
1519,0,120,4110,Programs/80/80847/A80847/PM-1305/,A80847-047.wav
1520,0,0,3990,Programs/80/80850/A80850/PM-0412/,A80850-14.wav
1521,0,25170,29160,Programs/80/80850/A80850/PM-0412/,A80850-14.wav
1522,0,420,4410,Programs/80/80850/A80850/PM-0412/,A80850-37.wav
1523,0,25200,29190,Programs/80/80850/A80850/PM-0412/,A80850-37.wav
1524,0,930,4920,Programs/80/80863/A80863/PM-0903/,A80863-41.wav
1525,0,18960,22950,Programs/80/80863/A80863/PM-0903/,A80863-41.wav
1526,0,24990,28980,Programs/80/80863/A80863/PM-0903/,A80863-41.wav
1527,0,31290,35280,Programs/80/80863/A80863/PM-0903/,A80863-41.wav
1528,0,36930,40920,Programs/80/80863/A80863/PM-0903/,A80863-41.wav
1529,0,44430,48420,Programs/80/80863/A80863/PM-0903/,A80863-41.wav
1530,0,56430,60420,Programs/80/80863/A80863/PM-0903/,A80863-41.wav
1531,0,69630,73620,Programs/80/80863/A80863/PM-0903/,A80863-41.wav
1532,0,82590,86580,Programs/80/80863/A80863/PM-0903/,A80863-41.wav
1533,0,89250,93240,Programs/80/80863/A80863/PM-0903/,A80863-41.wav
1534,0,104190,108180,Programs/80/80863/A80863/PM-0903/,A80863-41.wav
1535,0,111450,115440,Programs/80/80863/A80863/PM-0903/,A80863-41.wav
1536,0,1200,5190,Programs/80/80863/A80863/PM-0903/,A80863-42.wav
1537,0,18270,22260,Programs/80/80863/A80863/PM-0903/,A80863-42.wav
1538,0,54330,58320,Programs/80/80863/A80863/PM-0903/,A80863-42.wav
1539,0,87720,91710,Programs/80/80863/A80863/PM-0903/,A80863-42.wav
1540,0,99690,103680,Programs/80/80863/A80863/PM-0903/,A80863-42.wav
1541,0,720,4710,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1542,0,14670,18660,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1543,0,29340,33330,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1544,0,35640,39630,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1545,0,42810,46800,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1546,0,49950,53940,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1547,0,62670,66660,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1548,0,67950,71940,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1549,0,79830,83820,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1550,0,93420,97410,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1551,0,111210,115200,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1552,0,120990,124980,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1553,0,139770,143760,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1554,0,146940,150930,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1555,0,153480,157470,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1556,0,160680,164670,Programs/80/80865/A80865/PM-0907/,A80865-41.wav
1557,0,570,4560,Programs/80/80865/A80865/PM-0907/,A80865-42.wav
1558,0,9270,13260,Programs/80/80865/A80865/PM-0907/,A80865-42.wav
1559,0,16500,20490,Programs/80/80865/A80865/PM-0907/,A80865-42.wav
1560,0,25620,29610,Programs/80/80865/A80865/PM-0907/,A80865-42.wav
1561,0,33900,37890,Programs/80/80865/A80865/PM-0907/,A80865-42.wav
1562,0,51420,55410,Programs/80/80865/A80865/PM-0907/,A80865-42.wav
1563,0,60690,64680,Programs/80/80865/A80865/PM-0907/,A80865-42.wav
1564,0,68340,72330,Programs/80/80865/A80865/PM-0907/,A80865-42.wav
1565,0,78180,82170,Programs/80/80865/A80865/PM-0907/,A80865-42.wav
1566,0,86460,90450,Programs/80/80865/A80865/PM-0907/,A80865-42.wav
1567,0,104400,108390,Programs/80/80865/A80865/PM-0907/,A80865-42.wav
1568,0,118080,122070,Programs/80/80865/A80865/PM-0907/,A80865-42.wav
1569,0,124440,128430,Programs/80/80865/A80865/PM-0907/,A80865-42.wav
1570,0,137790,141780,Programs/80/80865/A80865/PM-0907/,A80865-42.wav
1571,0,0,3990,Programs/80/80868/A80868/PM-0903/,A80868-40.wav
1572,0,16920,20910,Programs/80/80868/A80868/PM-0903/,A80868-40.wav
1573,0,31620,35610,Programs/80/80868/A80868/PM-0903/,A80868-40.wav
1574,0,37920,41910,Programs/80/80868/A80868/PM-0903/,A80868-40.wav
1575,0,45090,49080,Programs/80/80868/A80868/PM-0903/,A80868-40.wav
1576,0,52200,56190,Programs/80/80868/A80868/PM-0903/,A80868-40.wav
1577,0,64950,68940,Programs/80/80868/A80868/PM-0903/,A80868-40.wav
1578,0,72720,76710,Programs/80/80868/A80868/PM-0903/,A80868-40.wav
1579,0,85920,89910,Programs/80/80868/A80868/PM-0903/,A80868-40.wav
1580,0,91920,95910,Programs/80/80868/A80868/PM-0903/,A80868-40.wav
1581,0,99420,103410,Programs/80/80868/A80868/PM-0903/,A80868-40.wav
1582,0,240,4230,Programs/80/80962/A80962/PM-0406/,A80962-42.wav
1583,0,8520,12510,Programs/80/80962/A80962/PM-0406/,A80962-42.wav
1584,0,19110,23100,Programs/80/80962/A80962/PM-0406/,A80962-42.wav
1585,0,0,3990,Programs/80/80977/A80977/PM/,A80977-42.wav
1586,0,240,4230,Programs/80/80978/A80978/PM/,A80978-42.wav
1587,0,390,4380,Programs/80/80980/A80980/PM-1207/,A80980-001.wav
1588,0,27030,31020,Programs/80/80980/A80980/PM-1207/,A80980-001.wav
1589,0,0,3990,Programs/81/81019/A81019/PM-1506/,A81019-001.wav
1590,0,750,4740,Programs/81/81019/A81019/PM-1506/,A81019-008.wav
1591,0,750,4740,Programs/81/81019/A81019/PM-1506/,A81019-014.wav
1592,0,26610,30600,Programs/81/81019/A81019/PM-1506/,A81019-014.wav
1593,0,720,4710,Programs/81/81019/A81019/PM-1506/,A81019-020.wav
1594,0,26580,30570,Programs/81/81019/A81019/PM-1506/,A81019-020.wav
1595,0,720,4710,Programs/81/81019/A81019/PM-1506/,A81019-026.wav
1596,0,720,4710,Programs/81/81019/A81019/PM-1506/,A81019-033.wav
1597,0,720,4710,Programs/81/81019/A81019/PM-1506/,A81019-039.wav
1598,0,26610,30600,Programs/81/81019/A81019/PM-1506/,A81019-039.wav
1599,0,720,4710,Programs/81/81019/A81019/PM-1506/,A81019-045.wav
1600,0,26580,30570,Programs/81/81019/A81019/PM-1506/,A81019-045.wav
1601,0,240,4230,Programs/84/84095/A84095/From_CM/,C84095B Region 00_17_12_576 to 00_22_03_855 (19 _ 20).wav
1602,0,300,4290,Programs/84/84095/A84095/From_CM/,C84095B Region 00_22_03_856 to 00_23_22_363 (20 _ 21).wav
1603,0,810,4800,Programs/84/84105/A84105/PMcopyfromCM-1406/,A84105-001.wav
1604,0,0,3990,Programs/84/84115/A84115/PM-0904/,A84115-41.wav
1605,0,930,4920,Programs/84/84124/A84124/PM-0810/,A84124-41.wav
1606,0,600,4590,Programs/84/84128/A84128/PM-0810/,A84128-42.wav
1607,0,30900,34890,Programs/84/84128/A84128/PM-0810/,A84128-42.wav
1608,0,240,4230,Programs/84/84139/A84139/PM-0809/,A84139-41.wav
1609,0,450,4440,Programs/84/84139/A84139/PM-0809/,A84139-42.wav
1610,0,360,4350,Programs/84/84139/A84139/PM-0809/,A84139-43.wav
1611,0,480,4470,Programs/84/84139/A84139/PM-0809/,A84139-44.wav
1612,0,510,4500,Programs/84/84139/A84139/PM-0809/,A84139-45.wav
1613,0,360,4350,Programs/84/84139/A84139/PM-0809/,A84139-46.wav
1614,0,600,4590,Programs/84/84162/A84162/PM-0810/,A84162-41.wav
1615,0,63930,67920,Programs/84/84162/A84162/PM-0810/,A84162-41.wav
1616,0,240,4230,Programs/84/84164/A84164/PM-0903/,A84164-41.wav
1617,0,39300,43290,Programs/84/84164/A84164/PM-0903/,A84164-41.wav
1618,0,0,3990,Programs/84/84164/A84164/PM-0903/,A84164-42.wav
1619,0,64080,68070,Programs/84/84164/A84164/PM-0903/,A84164-42.wav
1620,0,240,4230,Programs/84/84166/A84166/PM-0904/,A84166-41.wav
1621,0,240,4230,Programs/30/30151/A30151/From_CM/,C30151A Region 00_00_00_000 to 00_00_10_282 (01 _ 02).wav
1622,0,270,4260,Programs/30/30151/A30151/From_CM/,C30151B Region 00_00_00_000 to 00_00_09_845 (01 _ 02).wav
1623,0,510,4500,Programs/37/37546/A37546/From_CM/,37546026.wav
1624,0,600,4590,Programs/37/37548/A37548/From_CM/,37548026.wav
1625,0,420,4410,Programs/37/37549/A37549/From_CM/,37549026.wav
1626,0,300,4290,Programs/37/37660/A37660/PM-1804/,A37660-043.wav
1627,0,93840,97830,Programs/37/37660/A37660/PM-1804/,A37660-043.wav
1628,0,103920,107910,Programs/37/37660/A37660/PM-1804/,A37660-043.wav
1629,0,240,4230,Programs/60/60070/A60070/PM-0906/,A60070-01.wav
1630,0,60,4050,Programs/60/60070/A60070/PM-0906/,A60070-15.wav
1631,0,240,4230,Programs/61/61027/A61027/PM-0809/,A61027-25.wav
1632,0,240,4230,Programs/62/62018/A62018/PM-0908/,A62018-13.wav
1633,0,240,4230,Programs/62/62020/A62020/PM-0908/,A62020-13.wav
1634,0,1770,5760,Programs/62/62605/A62605/PM-0610/,A62605-25.wav
1635,0,11670,15660,Programs/62/62605/A62605/PM-0610/,A62605-25.wav
1636,0,21270,25260,Programs/62/62605/A62605/PM-0610/,A62605-25.wav
1637,0,29670,33660,Programs/62/62605/A62605/PM-0610/,A62605-25.wav
1638,0,54480,58470,Programs/62/62605/A62605/PM-0610/,A62605-25.wav
1639,0,219240,223230,Programs/62/62605/A62605/PM-0610/,A62605-25.wav
1640,0,750,4740,Programs/62/62707/A62707/PM0709/,A62707-01.wav
1641,0,9480,13470,Programs/62/62707/A62707/PM0709/,A62707-01.wav
1642,0,16710,20700,Programs/62/62707/A62707/PM0709/,A62707-01.wav
1643,0,25860,29850,Programs/62/62707/A62707/PM0709/,A62707-01.wav
1644,0,34140,38130,Programs/62/62707/A62707/PM0709/,A62707-01.wav
1645,0,51630,55620,Programs/62/62707/A62707/PM0709/,A62707-01.wav
1646,0,68580,72570,Programs/62/62707/A62707/PM0709/,A62707-01.wav
1647,0,78390,82380,Programs/62/62707/A62707/PM0709/,A62707-01.wav
1648,0,86670,90660,Programs/62/62707/A62707/PM0709/,A62707-01.wav
1649,0,104640,108630,Programs/62/62707/A62707/PM0709/,A62707-01.wav
1650,0,113160,117150,Programs/62/62707/A62707/PM0709/,A62707-01.wav
1651,0,0,3990,Programs/62/62707/A62707/PM0709/,A62707-14.wav
1652,0,4740,8730,Programs/62/62707/A62707/PM0709/,A62707-14.wav
1653,0,12270,16260,Programs/62/62707/A62707/PM0709/,A62707-14.wav
1654,0,24240,28230,Programs/62/62707/A62707/PM0709/,A62707-14.wav
1655,0,37470,41460,Programs/62/62707/A62707/PM0709/,A62707-14.wav
1656,0,57090,61080,Programs/62/62707/A62707/PM0709/,A62707-14.wav
1657,0,72000,75990,Programs/62/62707/A62707/PM0709/,A62707-14.wav
1658,0,79290,83280,Programs/62/62707/A62707/PM0709/,A62707-14.wav
1659,0,91410,95400,Programs/62/62707/A62707/PM0709/,A62707-14.wav
1660,0,96720,100710,Programs/62/62707/A62707/PM0709/,A62707-14.wav
1661,0,111030,115020,Programs/62/62707/A62707/PM0709/,A62707-14.wav
1662,0,115950,119940,Programs/62/62707/A62707/PM0709/,A62707-14.wav
1663,0,122640,126630,Programs/62/62707/A62707/PM0709/,A62707-14.wav
1664,0,128070,132060,Programs/62/62707/A62707/PM0709/,A62707-14.wav
1665,0,240,4230,Programs/62/62707/A62707/PM0709/,A62707-27.wav
1666,0,6270,10260,Programs/62/62707/A62707/PM0709/,A62707-27.wav
1667,0,18240,22230,Programs/62/62707/A62707/PM0709/,A62707-27.wav
1668,0,31470,35460,Programs/62/62707/A62707/PM0709/,A62707-27.wav
1669,0,49530,53520,Programs/62/62707/A62707/PM0709/,A62707-27.wav
1670,0,66000,69990,Programs/62/62707/A62707/PM0709/,A62707-27.wav
1671,0,73290,77280,Programs/62/62707/A62707/PM0709/,A62707-27.wav
1672,0,85530,89520,Programs/62/62707/A62707/PM0709/,A62707-27.wav
1673,0,105030,109020,Programs/62/62707/A62707/PM0709/,A62707-27.wav
1674,0,109950,113940,Programs/62/62707/A62707/PM0709/,A62707-27.wav
1675,0,116640,120630,Programs/62/62707/A62707/PM0709/,A62707-27.wav
1676,0,122070,126060,Programs/62/62707/A62707/PM0709/,A62707-27.wav
1677,0,0,3990,Programs/65/65477/A65477/PM-1703-24bit/,A65477-026.wav
1678,0,57420,61410,Programs/65/65477/A65477/PM-1703-24bit/,A65477-026.wav
1679,0,75870,79860,Programs/65/65477/A65477/PM-1703-24bit/,A65477-026.wav
1680,0,93900,97890,Programs/65/65477/A65477/PM-1703-24bit/,A65477-026.wav
1681,0,420,4410,Programs/65/65477/A65477/PM-1703-24bit/,A65477-027.wav
1682,0,1350,5340,Programs/65/65478/A65478/PM-1703-24bit/,A65478-026.wav
1683,0,23040,27030,Programs/65/65478/A65478/PM-1703-24bit/,A65478-026.wav
1684,0,50310,54300,Programs/65/65478/A65478/PM-1703-24bit/,A65478-026.wav
1685,0,58080,62070,Programs/65/65478/A65478/PM-1703-24bit/,A65478-026.wav
1686,0,72060,76050,Programs/65/65478/A65478/PM-1703-24bit/,A65478-026.wav
1687,0,94560,98550,Programs/65/65478/A65478/PM-1703-24bit/,A65478-026.wav
1688,0,240,4230,Programs/65/65671/A65671/PM-1710/,A65671-025.wav
1689,0,4500,8490,Programs/65/65671/A65671/PM-1710/,A65671-025.wav
1690,0,18210,22200,Programs/65/65671/A65671/PM-1710/,A65671-025.wav
1691,0,24990,28980,Programs/65/65671/A65671/PM-1710/,A65671-025.wav
1692,0,35400,39390,Programs/65/65671/A65671/PM-1710/,A65671-025.wav
1693,0,66090,70080,Programs/65/65671/A65671/PM-1710/,A65671-025.wav
1694,0,72300,76290,Programs/65/65671/A65671/PM-1710/,A65671-025.wav
1695,0,78480,82470,Programs/65/65671/A65671/PM-1710/,A65671-025.wav
1696,0,89760,93750,Programs/65/65671/A65671/PM-1710/,A65671-025.wav
1697,0,240,4230,Programs/66/66198/A66198/PM-1903/,A66198-025.wav
1698,0,5700,9690,Programs/66/66198/A66198/PM-1903/,A66198-025.wav
1699,0,18450,22440,Programs/66/66198/A66198/PM-1903/,A66198-025.wav
1700,0,240,4230,Programs/72/72310/A72310/PM-1002/,A72310-01.wav
1701,0,0,3990,Programs/72/72310/A72310/PM-1002/,A72310-07.wav
1702,0,420,4410,Programs/72/72310/A72310/PM-1002/,A72310-13.wav
1703,0,0,3990,Programs/72/72310/A72310/PM-1002/,A72310-26.wav
1704,0,240,4230,Programs/74/74738/A74738/From_CM/,A74738-26.wav
1705,0,240,4230,Programs/75/75001/A75001/From_CM/,C75001B Region 00_27_23_138 to 00_27_53_501 (17 _ 18).wav
1706,0,240,4230,Programs/75/75002/A75002/From_CM/,C75002B Region 00_25_27_999 to 00_25_52_669 (26 _ 27).wav
1707,0,240,4230,Programs/75/75003/A75003/From_CM/,C75003B Region 00_28_51_754 to 00_29_28_071 (14 _ 15).wav
1708,0,240,4230,Programs/80/80100/A80100/PM/,A80100-06.wav
1709,0,73410,77400,Programs/80/80100/A80100/PM/,A80100-06.wav
1710,0,960,4950,Programs/80/80256/A80256/PM-0908/,A80256-25.wav
1711,0,0,3990,Programs/80/80391/A80391/PM-0911/,A80391-31.wav
1712,0,300,4290,Programs/80/80393/A80393/PM-0911/,A80393-01.wav
1713,0,0,3990,Programs/80/80393/A80393/PM-0911/,A80393-07.wav
1714,0,0,3990,Programs/80/80394/A80394/PM-0911/,A80394-01.wav
1715,0,300,4290,Programs/80/80394/A80394/PM-0911/,A80394-07.wav
1716,0,0,3990,Programs/80/80394/A80394/PM-0911/,A80394-12.wav
1717,0,0,3990,Programs/80/80394/A80394/PM-0911/,A80394-17.wav
1718,0,300,4290,Programs/80/80394/A80394/PM-0911/,A80394-19.wav
1719,0,0,3990,Programs/80/80394/A80394/PM-0911/,A80394-24.wav
1720,0,0,3990,Programs/80/80394/A80394/PM-0911/,A80394-29.wav
1721,0,150,4140,Programs/80/80394/A80394/PM-0911/,A80394-34.wav
1722,0,0,3990,Programs/80/80418/A80418/PM-Clone-1308/,A80418-026.wav
1723,0,420,4410,Programs/80/80432/A80432/PM-1609/,A80432-001.wav
1724,0,240,4230,Programs/80/80634/A80634/From_CM/,C80634B Region 00_12_28_245 to 00_12_57_351 (14 _ 15).wav
1725,0,240,4230,Programs/80/80635/A80635/From_CM/,C80635A Region 00_13_17_269 to 00_13_43_807 (15 _ 16).wav
1726,0,420,4410,Programs/80/80635/A80635/From_CM/,C80635B Region 00_13_24_266 to 00_13_54_013 (15 _ 16).wav
1727,0,240,4230,Programs/80/80636/A80636/From_CM/,C80636A Region 00_14_02_837 to 00_15_16_437 (14 _ 15).wav
1728,0,7890,11880,Programs/80/80636/A80636/From_CM/,C80636A Region 00_14_02_837 to 00_15_16_437 (14 _ 15).wav
1729,0,15720,19710,Programs/80/80636/A80636/From_CM/,C80636A Region 00_14_02_837 to 00_15_16_437 (14 _ 15).wav
1730,0,23550,27540,Programs/80/80636/A80636/From_CM/,C80636A Region 00_14_02_837 to 00_15_16_437 (14 _ 15).wav
1731,0,32010,36000,Programs/80/80636/A80636/From_CM/,C80636A Region 00_14_02_837 to 00_15_16_437 (14 _ 15).wav
1732,0,39900,43890,Programs/80/80636/A80636/From_CM/,C80636A Region 00_14_02_837 to 00_15_16_437 (14 _ 15).wav
1733,0,360,4350,Programs/80/80636/A80636/From_CM/,C80636B Region 00_14_38_656 to 00_14_54_514 (14 _ 15).wav
1734,0,240,4230,Programs/82/82202/A82202/PM-1601/,A82202-1601-030.wav
1735,0,870,4860,Programs/82/82204/A82204/PM-1601/,A82204-1601-015.wav
1736,0,450,4440,Programs/82/82204/A82204/PM-1601/,A82204-1601-029.wav
1737,0,20070,24060,Programs/82/82204/A82204/PM-1601/,A82204-1601-029.wav
1738,0,43650,47640,Programs/82/82204/A82204/PM-1601/,A82204-1601-029.wav
1739,0,82080,86070,Programs/82/82204/A82204/PM-1601/,A82204-1601-029.wav
1740,0,123270,127260,Programs/82/82204/A82204/PM-1601/,A82204-1601-029.wav
1741,0,165000,168990,Programs/82/82204/A82204/PM-1601/,A82204-1601-029.wav
1742,0,178740,182730,Programs/82/82204/A82204/PM-1601/,A82204-1601-029.wav
1743,0,510,4500,Programs/82/82224/A82224/PM-1601/,A82224-1601-015.wav
1744,0,570,4560,Programs/82/82224/A82224/PM-1601/,A82224-1601-031.wav
1745,0,630,4620,Programs/82/82225/A82225/PM-1601/,A82225-1601-016.wav
1746,0,450,4440,Programs/82/82225/A82225/PM-1601/,A82225-1601-031.wav
1747,0,0,3990,Programs/82/82226/A82226/PM-1601/,A82226-1601-015.wav
1748,0,360,4350,Programs/82/82226/A82226/PM-1601/,A82226-1601-031.wav
1749,0,240,4230,Programs/17/17050/A17050/From_CM/,C17050A Region 00_00_00_000 to 00_00_16_810 (01 _ 02).wav
1750,0,720,4710,Programs/18/18571/A18571/PM-1912/,A18571-044.wav
1751,0,240,4230,Programs/22/22591/A22591/From_CM_au/,C22591-01.wav
1752,0,840,4830,Programs/22/22591/A22591/From_CM_au/,C22591-21.wav
1753,0,450,4440,Programs/22/22591/A22591/From_CM_au/,C22591-22.wav
1754,0,1350,5340,Programs/22/22591/A22591/From_CM_au/,C22591-46.wav
1755,0,1860,5850,Programs/27/27930/A27930/From_CM/,C27930A(01).wav
1756,0,1740,5730,Programs/27/27930/A27930/From_CM/,C27930A(22).wav
1757,0,900,4890,Programs/27/27930/A27930/From_CM/,C27930A(42).wav
1758,0,180,4170,Programs/33/33590/A33590/PM-1302/,A33590-042.wav
1759,0,240,4230,Programs/37/37712/A37712/PM-1201/,A37712-41.wav
1760,0,510,4500,Programs/62/62443/A62443/From_CM/,62443013.wav
1761,0,0,3990,Programs/62/62443/A62443/From_CM/,62443023.wav
1762,0,0,3990,Programs/66/66522/A66522/PM-2003/,A66522-42.wav
1763,0,420,4410,Programs/80/80290/A80290/PM-0908/,A80290-25.wav
1764,0,0,3990,Programs/80/80501/A80501/PM-0810/,A80501-25.wav
1765,0,0,3990,Programs/80/80503/A80503/PM-1610/,A80503-25.wav
1766,0,0,3990,Programs/80/80504/A80504/PM-0810/,A80504-25.wav
1767,0,240,4230,Programs/80/80637/A80637/From_CM/,C80637A Region 00_14_43_221 to 00_15_20_063 (15 _ 16).wav
1768,0,300,4290,Programs/80/80637/A80637/From_CM/,C80637B Region 00_13_21_450 to 00_13_48_885 (15 _ 16).wav
1769,0,1350,5340,Programs/05/05541/A05541/From_CM/,C05541B Region 00_00_00_021 to 00_00_08_469 (01 _ 02).wav
1770,0,780,4770,Programs/33/33281/A33281/MM/,A33281-25.wav
1771,0,28590,32580,Programs/33/33281/A33281/MM/,A33281-25.wav
1772,0,39630,43620,Programs/33/33281/A33281/MM/,A33281-25.wav
1773,0,50460,54450,Programs/33/33281/A33281/MM/,A33281-25.wav
1774,0,62430,66420,Programs/33/33281/A33281/MM/,A33281-25.wav
1775,0,74640,78630,Programs/33/33281/A33281/MM/,A33281-25.wav
1776,0,80490,84480,Programs/33/33281/A33281/MM/,A33281-25.wav
1777,0,360,4350,Programs/35/35401/A35401/PM-1110/,A35401-027.wav
1778,0,630,4620,Programs/37/37555/A37555/From_CM/,37555026.wav
1779,0,630,4620,Programs/37/37556/A37556/From_CM/,37556026.wav
1780,0,570,4560,Programs/37/37557/A37557/From_CM/,37557026.wav
1781,0,240,4230,Programs/60/60051/A60051/PM-0907/,A60051-01.wav
1782,0,90,4080,Programs/60/60051/A60051/PM-0907/,A60051-08.wav
1783,0,210,4200,Programs/60/60051/A60051/PM-0907/,A60051-15.wav
1784,0,300,4290,Programs/60/60051/A60051/PM-0907/,A60051-16.wav
1785,0,0,3990,Programs/60/60051/A60051/PM-0907/,A60051-23.wav
1786,0,60,4050,Programs/60/60051/A60051/PM-0907/,A60051-30.wav
1787,0,510,4500,Programs/60/60061/A60061/PM-0906/,A60061-01.wav
1788,0,0,3990,Programs/60/60061/A60061/PM-0906/,A60061-08.wav
1789,0,450,4440,Programs/60/60061/A60061/PM-0906/,A60061-15.wav
